公司代码,年份,词频
300044,2019,区块链-1
300044,2019,网联-2
300044,2019,工业互联网-3
300044,2019,智慧农业-1
300044,2019,智能交通-2
300045,2012,自动驾驶-1
300045,2013,大数据-1
300045,2013,云计算-1
300045,2013,物联网-2
300045,2013,电子商务-1
300045,2014,虚拟现实-1
300045,2014,物联网-2
300045,2014,移动互联网-1
300045,2014,移动互联-1
300045,2014,电子商务-2
300045,2015,智能机器人-1
300045,2015,大数据-1
300045,2015,虚拟现实-3
300045,2015,云计算-2
300045,2015,物联网-1
300045,2015,智能穿戴-1
300045,2015,移动互联网-1
300045,2016,大数据-1
300045,2016,虚拟现实-3
300045,2016,云计算-1
300045,2016,物联网-2
300045,2016,移动互联网-1
300045,2017,自动驾驶-1
300045,2017,虚拟现实-3
300045,2017,移动互联网-2
300045,2018,大数据-1
300045,2018,虚拟现实-4
300045,2018,移动互联网-1
300045,2019,人工智能-2
300045,2019,自动驾驶-2
300045,2019,大数据-1
300045,2019,征信-1
300045,2019,物联网-4
300045,2019,区块链-3
300045,2019,移动互联网-2
300045,2019,工业互联网-2
300045,2019,金融科技-1
300046,2010,智能电网-1
300046,2011,智能电网-1
300046,2013,电子商务-1
300046,2016,移动互联网-1
300046,2017,人工智能-1
300046,2017,移动互联网-1
300046,2019,电子商务-1
300047,2009,数据挖掘-1
300047,2009,物联网-3
300047,2010,数据挖掘-1
300047,2010,物联网-2
300047,2010,移动互联网-5
300047,2011,数据挖掘-1
300047,2011,云计算-4
300047,2011,移动互联网-17
300047,2011,移动互联-1
300047,2011,电子商务-3
300047,2012,大数据-4
300047,2012,数据挖掘-2
300047,2012,云计算-12
300047,2012,物联网-1
300047,2012,移动互联网-29
300047,2012,移动互联-1
300047,2012,电子商务-3
300047,2012,B2B-1
300047,2012,智能交通-1
300047,2013,大数据-11
300047,2013,云计算-8
300047,2013,物联网-3
300047,2013,O2O-1
300047,2013,移动互联网-31
300047,2013,移动互联-1
300047,2013,电子商务-3
300047,2013,B2B-2
300047,2013,智能交通-4
300047,2014,大数据-23
300047,2014,数据挖掘-1
300047,2014,云计算-5
300047,2014,物联网-2
300047,2014,O2O-4
300047,2014,移动支付-1
300047,2014,移动互联网-20
300047,2014,工业互联网-1
300047,2014,移动互联-1
300047,2014,电子商务-4
300047,2014,智能交通-4
300047,2014,智能营销-1
300047,2014,互联网金融-3
300047,2015,大数据-49
300047,2015,征信-2
300047,2015,云计算-7
300047,2015,物联网-1
300047,2015,O2O-4
300047,2015,移动互联网-7
300047,2015,电子商务-2
300047,2015,智能交通-1
300047,2015,互联网金融-3
300047,2016,人工智能-1
300047,2016,大数据-54
300047,2016,数据可视化-2
300047,2016,征信-6
300047,2016,云计算-14
300047,2016,物联网-8
300047,2016,O2O-4
300047,2016,移动互联网-9
300047,2016,移动互联-1
300047,2016,电子商务-6
300047,2016,B2B-1
300047,2016,智能交通-2
300047,2017,人工智能-9
300047,2017,机器学习-2
300047,2017,大数据-85
300047,2017,数据挖掘-1
300047,2017,数据可视化-2
300047,2017,征信-8
300047,2017,云计算-24
300047,2017,物联网-3
300047,2017,移动互联网-7
300047,2017,移动互联-2
300047,2017,电子商务-5
300047,2017,智能交通-2
300047,2017,互联网金融-2
300047,2018,人工智能-27
300047,2018,机器学习-2
300047,2018,深度学习-1
300047,2018,人脸识别-1
300047,2018,自然语言处理-1
300047,2018,大数据-83
300047,2018,数据挖掘-3
300047,2018,征信-5
300047,2018,云计算-22
300047,2018,物联网-3
300047,2018,分布式计算-1
300047,2018,O2O-1
300047,2018,移动互联网-5
300047,2018,移动互联-1
300047,2018,电子商务-1
300047,2018,智慧农业-1
300047,2018,智能客服-1
300047,2018,智能营销-3
300047,2018,互联网金融-2
300047,2018,金融科技-1
300047,2019,人工智能-37
300047,2019,机器学习-4
300047,2019,深度学习-2
300047,2019,人脸识别-1
300047,2019,自然语言处理-2
300047,2019,大数据-53
300047,2019,数据挖掘-3
300047,2019,云计算-17
300047,2019,多方安全计算-1
300047,2019,物联网-2
300047,2019,区块链-2
300047,2019,数字货币-4
300047,2019,分布式计算-1
300047,2019,网联-1
300047,2019,移动互联网-3
300047,2019,移动互联-1
300047,2019,电子商务-1
300047,2019,B2B-1
300047,2019,智慧农业-1
300047,2019,智能客服-5
300047,2019,互联网金融-1
300047,2019,金融科技-17
300048,2010,智能电网-1
300048,2011,智能电网-1
300048,2012,智能电网-2
300048,2013,智能电网-1
300048,2014,EB-1
300048,2019,物联网-1
300049,2011,物联网-2
300049,2012,电子商务-1
300049,2013,电子商务-1
300049,2014,O2O-10
300049,2014,移动互联网-1
300049,2014,互联网医疗-6
300049,2015,O2O-8
300049,2015,互联网医疗-7
300049,2016,互联网医疗-1
300049,2017,大数据-2
300049,2017,互联网医疗-5
300049,2018,机器学习-3
300049,2018,自然语言处理-3
300049,2018,大数据-3
300049,2019,大数据-2
300049,2019,互联网医疗-5
300050,2011,云计算-1
300050,2012,数据挖掘-4
300050,2012,云计算-2
300050,2012,移动互联网-5
300050,2013,大数据-2
300050,2013,数据挖掘-1
300050,2013,云计算-4
300050,2013,物联网-1
300050,2013,移动互联网-2
300050,2014,大数据-11
300050,2014,云计算-11
300050,2014,物联网-2
300050,2014,移动互联网-3
300050,2015,大数据-15
300050,2015,数据挖掘-1
300050,2015,虚拟现实-1
300050,2015,云计算-11
300050,2015,物联网-1
300050,2015,O2O-2
300050,2015,移动互联网-8
300050,2015,电子商务-3
300050,2016,大数据-5
300050,2016,云计算-2
300050,2016,物联网-19
300050,2016,移动互联-1
300050,2017,人工智能-1
300050,2017,身份验证-2
300050,2017,大数据-6
300050,2017,云计算-1
300050,2017,物联网-48
300050,2017,移动互联网-1
300050,2017,智能交通-1
300050,2018,身份验证-1
300050,2018,大数据-4
300050,2018,物联网-63
300050,2018,电子商务-1
300050,2018,智能家居-1
300050,2019,人工智能-2
300050,2019,人脸识别-1
300050,2019,身份验证-1
300050,2019,大数据-17
300050,2019,数据挖掘-1
300050,2019,物联网-64
300050,2019,分布式计算-1
300050,2019,工业互联网-2
300051,2009,电子商务-12
300051,2010,云计算-1
300051,2010,物联网-1
300051,2010,移动互联网-2
300051,2010,电子商务-10
300051,2011,云计算-5
300051,2011,移动互联网-16
300051,2011,移动互联-9
300051,2011,电子商务-17
300051,2012,云计算-5
300051,2012,移动互联网-8
300051,2012,移动互联-1
300051,2012,电子商务-4
300051,2012,B2C-1
300051,2013,人工智能-2
300051,2013,大数据-1
300051,2013,云计算-6
300051,2013,移动互联网-8
300051,2013,移动互联-1
300051,2013,电子商务-7
300051,2013,B2C-2
300051,2014,人工智能-1
300051,2014,大数据-1
300051,2014,云计算-9
300051,2014,物联网-1
300051,2014,移动互联网-14
300051,2014,移动互联-3
300051,2014,电子商务-7
300051,2014,B2C-1
300051,2015,人工智能-1
300051,2015,大数据-2
300051,2015,云计算-14
300051,2015,物联网-2
300051,2015,移动互联网-15
300051,2015,移动互联-1
300051,2015,电子商务-9
300051,2016,人工智能-1
300051,2016,云计算-2
300051,2016,移动互联网-5
300051,2016,电子商务-5
300051,2017,云计算-2
300051,2017,移动互联网-4
300051,2017,电子商务-4
300051,2018,云计算-1
300051,2018,物联网-1
300051,2018,移动支付-1
300051,2018,移动互联网-4
300051,2018,电子商务-8
300051,2019,人脸识别-2
300051,2019,云计算-2
300051,2019,移动互联网-5
300051,2019,电子商务-1
300052,2009,电子商务-1
300052,2012,第三方支付-5
300052,2012,电子商务-2
300052,2013,第三方支付-4
300052,2013,移动互联网-12
300052,2014,大数据-2
300052,2014,第三方支付-7
300052,2014,电子商务-3
300052,2015,第三方支付-6
300052,2015,移动互联网-1
300052,2015,电子商务-1
300052,2016,人工智能-1
300052,2016,虚拟现实-2
300052,2016,物联网-1
300052,2016,第三方支付-5
300052,2016,移动互联网-1
300052,2017,大数据-10
300052,2017,虚拟现实-1
300052,2017,云计算-3
300052,2017,第三方支付-5
300052,2017,电子商务-1
300052,2018,人工智能-1
300052,2018,大数据-2
300052,2018,虚拟现实-1
300052,2018,云计算-7
300052,2018,第三方支付-6
300052,2018,工业互联网-1
300052,2018,电子商务-1
300052,2019,虚拟现实-1
300052,2019,云计算-5
300052,2019,区块链-2
300052,2019,第三方支付-5
300052,2019,电子商务-1
300053,2010,物联网-1
300053,2011,物联网-1
300053,2013,大数据-1
300053,2013,物联网-1
300053,2013,移动支付-1
300053,2013,移动互联-1
300053,2014,人脸识别-2
300053,2014,大数据-7
300053,2014,智能穿戴-1
300053,2014,移动互联网-1
300053,2015,人脸识别-12
300053,2015,大数据-23
300053,2015,智能交通-1
300053,2016,人工智能-10
300053,2016,智能机器人-1
300053,2016,生物识别技术-1
300053,2016,人脸识别-32
300053,2016,身份验证-2
300053,2016,大数据-91
300053,2016,云计算-2
300053,2016,智能交通-2
300053,2017,人工智能-43
300053,2017,智能机器人-2
300053,2017,机器学习-1
300053,2017,深度学习-4
300053,2017,生物识别技术-1
300053,2017,人脸识别-34
300053,2017,自动驾驶-1
300053,2017,大数据-103
300053,2017,智能家居-2
300053,2017,互联网金融-1
300053,2018,人工智能-66
300053,2018,智能机器人-1
300053,2018,深度学习-3
300053,2018,生物识别技术-1
300053,2018,人脸识别-20
300053,2018,自然语言处理-1
300053,2018,大数据-89
300053,2018,物联网-1
300053,2018,智能交通-1
300053,2019,人工智能-102
300053,2019,智能机器人-1
300053,2019,深度学习-6
300053,2019,生物识别技术-1
300053,2019,人脸识别-24
300053,2019,自然语言处理-2
300053,2019,大数据-87
300053,2019,异构数据-1
300053,2019,云计算-1
300053,2019,物联网-4
300053,2019,区块链-1
300053,2019,智慧农业-1
300053,2019,智能交通-23
300054,2013,电子商务-5
300054,2014,O2O-2
300054,2015,大数据-1
300054,2015,云计算-1
300054,2015,物联网-2
300054,2015,O2O-4
300054,2015,移动互联网-1
300054,2016,数据挖掘-1
300054,2016,物联网-3
300054,2016,C2B-1
300054,2016,电子商务-1
300054,2017,数据挖掘-1
300054,2017,物联网-2
300054,2017,电子商务-1
300054,2018,数据挖掘-1
300054,2018,物联网-1
300054,2018,电子商务-1
300054,2019,大数据-1
300054,2019,数据挖掘-1
300054,2019,物联网-2
300054,2019,电子商务-1
300056,2015,大数据-4
300057,2013,移动互联-1
300057,2013,智能家居-1
300057,2015,智能家居-2
300057,2016,智能家居-1
300058,2009,数字营销-1
300058,2011,数字营销-1
300058,2012,大数据-1
300058,2012,数字营销-6
300058,2013,大数据-4
300058,2013,数字营销-2
300058,2014,商业智能-1
300058,2014,大数据-7
300058,2014,移动互联网-1
300058,2014,移动互联-7
300058,2014,电子商务-12
300058,2014,智能营销-1
300058,2014,数字营销-8
300058,2015,商业智能-4
300058,2015,大数据-7
300058,2015,物联网-1
300058,2015,O2O-1
300058,2015,移动互联-1
300058,2015,电子商务-6
300058,2015,B2C-1
300058,2015,智能营销-9
300058,2015,数字营销-15
300058,2016,商业智能-1
300058,2016,大数据-4
300058,2016,数据挖掘-1
300058,2016,移动互联网-2
300058,2016,移动互联-5
300058,2016,电子商务-4
300058,2016,B2C-1
300058,2016,智能营销-23
300058,2016,数字营销-13
300058,2017,人工智能-1
300058,2017,智能机器人-1
300058,2017,机器学习-1
300058,2017,深度学习-1
300058,2017,自然语言处理-2
300058,2017,大数据-14
300058,2017,云计算-3
300058,2017,区块链-3
300058,2017,O2O-2
300058,2017,第三方支付-1
300058,2017,移动互联网-4
300058,2017,移动互联-2
300058,2017,电子商务-5
300058,2017,智能营销-5
300058,2017,数字营销-4
300058,2017,互联网金融-1
300058,2018,人工智能-1
300058,2018,机器学习-2
300058,2018,深度学习-1
300058,2018,自然语言处理-1
300058,2018,大数据-13
300058,2018,移动互联-1
300058,2018,电子商务-1
300058,2018,智能营销-13
300058,2018,数字营销-4
300058,2019,人工智能-1
300058,2019,智能机器人-1
300058,2019,机器学习-3
300058,2019,深度学习-1
300058,2019,自然语言处理-2
300058,2019,大数据-10
300058,2019,云计算-1
300058,2019,物联网-1
300058,2019,移动互联网-2
300058,2019,电子商务-3
300058,2019,智能营销-6
300058,2019,数字营销-4
300059,2009,互联网金融-1
300059,2010,云计算-1
300059,2010,物联网-1
300059,2010,移动互联网-1
300059,2010,互联网金融-2
300059,2011,云计算-1
300059,2011,移动互联网-1
300059,2011,互联网金融-1
300059,2012,电子商务-11
300059,2013,数据挖掘-1
300059,2013,云计算-1
300059,2013,电子商务-36
300059,2013,互联网金融-22
300059,2014,电子商务-21
300059,2014,互联网金融-34
300059,2015,大数据-2
300059,2015,电子商务-17
300059,2015,互联网金融-65
300059,2016,大数据-2
300059,2016,征信-6
300059,2016,移动互联网-1
300059,2016,电子商务-15
300059,2016,互联网金融-72
300059,2017,人工智能-1
300059,2017,机器学习-1
300059,2017,大数据-4
300059,2017,移动互联网-3
300059,2017,电子商务-17
300059,2017,互联网金融-66
300059,2018,大数据-2
300059,2018,移动互联网-3
300059,2018,电子商务-17
300059,2018,互联网金融-51
300059,2019,大数据-1
300059,2019,移动互联网-3
300059,2019,电子商务-15
300059,2019,互联网金融-5
300061,2010,电子商务-1
300061,2010,B2B-1
300061,2010,B2C-2
300061,2011,电子商务-3
300061,2012,电子商务-8
300061,2012,B2B-1
300061,2012,B2C-1
300061,2013,智能穿戴-1
300061,2013,电子商务-3
300061,2014,电子商务-4
300061,2015,大数据-1
300061,2015,O2O-3
300061,2015,电子商务-1
300061,2016,智能数据分析-1
300061,2016,大数据-11
300061,2016,O2O-1
300061,2016,移动互联网-1
300061,2016,B2B-1
300061,2017,人工智能-1
300061,2017,智能数据分析-1
300061,2017,大数据-30
300061,2017,征信-10
300061,2017,云计算-1
300061,2017,区块链-1
300061,2017,O2O-1
300061,2017,移动互联-1
300061,2017,互联网金融-2
300061,2017,金融科技-12
300061,2018,人工智能-3
300061,2018,机器学习-1
300061,2018,大数据-16
300061,2018,征信-2
300061,2018,云计算-4
300061,2018,区块链-4
300061,2018,移动互联网-1
300061,2018,B2B-1
300061,2018,智能营销-5
300061,2018,互联网金融-1
300061,2018,金融科技-30
300061,2019,人工智能-2
300061,2019,大数据-5
300061,2019,云计算-1
300061,2019,区块链-1
300061,2019,电子商务-2
300061,2019,B2B-1
300061,2019,数字营销-6
300061,2019,金融科技-2
300062,2010,智能电网-5
300062,2011,智能电网-7
300062,2012,智能电网-14
300062,2013,智能电网-7
300062,2014,智能电网-11
300062,2015,智能电网-7
300062,2016,大数据-2
300062,2016,电子商务-1
300062,2016,智能电网-23
300062,2017,智能电网-14
300062,2018,人工智能-2
300062,2018,物联网-9
300062,2018,移动互联-2
300062,2018,智能电网-16
300062,2019,人工智能-4
300062,2019,大数据-4
300062,2019,云计算-1
300062,2019,物联网-3
300062,2019,移动互联网-1
300062,2019,工业互联网-1
300062,2019,移动互联-2
300062,2019,智能电网-26
300063,2011,电子商务-1
300063,2014,移动互联网-1
300063,2014,数字营销-3
300063,2015,大数据-4
300063,2015,移动互联网-4
300063,2015,移动互联-1
300063,2015,数字营销-12
300063,2016,大数据-3
300063,2016,数据挖掘-2
300063,2016,移动互联网-2
300063,2016,移动互联-4
300063,2016,数字营销-7
300063,2017,大数据-6
300063,2017,数据挖掘-2
300063,2017,数据可视化-1
300063,2017,O2O-2
300063,2017,移动互联网-7
300063,2017,移动互联-3
300063,2017,智能营销-1
300063,2017,数字营销-3
300063,2018,大数据-30
300063,2018,数据挖掘-1
300063,2018,数据可视化-4
300063,2018,移动互联网-6
300063,2018,移动互联-2
300063,2018,数字营销-4
300063,2019,人工智能-1
300063,2019,大数据-9
300063,2019,数据挖掘-1
300063,2019,移动互联网-3
300063,2019,数字营销-11
300064,2018,大数据-1
300065,2015,大数据-5
300065,2015,物联网-1
300065,2016,人工智能-1
300065,2016,大数据-5
300065,2016,虚拟现实-1
300065,2017,人工智能-2
300065,2017,自动驾驶-1
300065,2017,大数据-7
300065,2018,人工智能-8
300065,2018,自动驾驶-4
300065,2018,大数据-11
300065,2018,物联网-1
300065,2019,人工智能-1
300065,2019,大数据-10
300065,2019,增强现实-2
300065,2019,云计算-1
300065,2019,物联网-2
300065,2019,移动互联-1
300066,2011,物联网-1
300066,2012,云计算-1
300066,2012,物联网-5
300066,2013,大数据-1
300066,2013,物联网-8
300066,2014,大数据-4
300066,2014,物联网-35
